Token,Item Name,Variation Name,SKU,Description,Categories,Reporting Category,SEO Title,SEO Description,Permalink,GTIN,Square Online Item Visibility,Item Type,Weight (lb),Social Media Link Title,Social Media Link Description,Shipping Enabled,Self-serve Ordering Enabled,Delivery Enabled,Pickup Enabled,Price,Online Sale Price,Archived,Sellable,Contains Alcohol,Stockable,Skip Detail Screen in POS,Option Name 1,Option Value 1,Option Name 2,Option Value 2,Default Unit Cost,Default Vendor Name,Default Vendor Code,Current Quantity Quinn Florist,New Quantity Quinn Florist,Stock Alert Enabled Quinn Florist,Stock Alert Count Quinn Florist,Modifier Set - Funerals,Modifier Set - Type,Modifier Set - Wedding
WDAU6MA25EFSSUUPA6WSBD3H,Snake Plant,"White Pot, 6""",,,Plants,Plants,,,,,unavailable,Physical good,,,,,,,,49.99,,N,,,,,Pot Types,White Pot,Plant Size,"6""",,,,,,,,N,N,N
EQNM5MMMJ74N4REOO4K2XSGC,Snake Plant,"White Pot, 8""",,,Plants,Plants,,,,,unavailable,Physical good,,,,,,,,89.99,,N,,,,,Pot Types,White Pot,Plant Size,"8""",,,,,,,,N,N,N
5YHEGWUWU3LJFROTKUVOGUEG,Snake Plant,"White Pot, 10""",,,Plants,Plants,,,,,unavailable,Physical good,,,,,,,,124.99,,N,,,,,Pot Types,White Pot,Plant Size,"10""",,,,,,,,N,N,N
OOVE52JFEBEELBHDSJT7YT6B,Solidago,Regular,114796J,,Flowers,Flowers,,,,,,Physical good,,,,N,N,N,N,2.00,,N,,N,,N,,,,,,,,-98,,,,N,N,N
LX3HHEPQKODHSYZLGQOTBMKQ,Song Of India - Custom Piece,Regular,513477C,,Indoor Plants,Indoor Plants,,,,,unavailable,Physical good,,,,N,N,N,N,59.99,,N,,N,,N,,,,,,,,,,,,N,N,N
NGFEWCOWZDPA3USEYNLOILAH,Spanish Mint,,,,Outdoor Plant,Outdoor Plant,,,,,unavailable,Physical good,,,,Y,N,N,N,6.99,,N,,N,,N,,,,,,,,,,,,N,N,N
DZ6FCRDZBG4URD4KUPXOQP3T,Spearmint,,,,Outdoor Plant,Outdoor Plant,,,,,unavailable,Physical good,,,,Y,N,N,N,6.99,,N,,N,,N,,,,,,,,,,,,N,N,N
WYA5DZ3BO4SNY3L6PJJDXCFR,Special Bouquet,,,,Custom Orders,Custom Orders,,,,,unavailable,Physical good,,,,Y,N,N,N,variable,,N,,N,,N,,,,,,,,,,,,N,N,N
R2QZXMU2WQJ2S6JNSEWYYGXI,Spiders,Regular,8326505,,Flowers,Flowers,,,,,,Physical good,,,,N,N,N,N,2.50,,N,,N,,N,,,,,,,,-131,,,,N,N,N
VEQJGAJOJYX2E2RXA2PUN7OU,Spray Roses Bouquet,Regular,1789291,,Flowers,Flowers,,,,,,Physical good,,,,N,N,N,N,30.00,,N,,N,,N,,,,,,,,-1,,,,N,N,N
62JRCBXYFT3AGOO57JNQPXET,Spray rose (single stem),Regular,L932026,,Flowers,Flowers,,,,,,Physical good,,,,N,N,N,N,3.00,,N,,N,,N,,,,,,,,-119,,,,N,N,N
F7HOXI5QDIQ72B3PN3RWOI4M,Statice,Regular,9291510,,Flowers,Flowers,,,,,,Physical good,,,,N,N,N,N,2.50,,N,,N,,N,,,,,,,,-141,,,,N,N,N
IGO6H5F37Y6IZ2IIJELRIMCW,Stem Orchid - Blue or Pink Stem,Regular,192339V,,Indoor Plants,Indoor Plants,,,,,unavailable,Physical good,,,,N,N,N,N,74.99,,N,,N,,N,,,,,,,,,,,,N,N,N
4S3JSW2HDJLPO3XJVQYAXITW,Stick Balloon,Regular,661552L,,,,,,,,unavailable,Physical good,,,,Y,N,N,N,2.99,,N,,N,,N,,,,,,,,,,,,N,N,N
6RXZAMWDALND2KVYGOX5XK4T,Stock,Regular,381987S,,Flowers,Flowers,,,,,,Physical good,,,,N,N,N,N,4.00,,N,,N,,N,,,,,,,,-321,,,,N,N,N
RURGWCOWMGUVQZOHJV7DHDAL,Succulent / Cactus Food,Regular,9070230,,Soil & Plant Food,Soil & Plant Food,,,,,unavailable,Physical good,,,,N,N,N,N,11.99,,N,,N,,N,,,,,,,,,,,,N,N,N
MBSIMKQA7H3XWYI7HMOCASAU,Succulent / Pink Vase,Regular,801493Z,,Indoor Plants,Indoor Plants,,,,,unavailable,Physical good,,,,Y,N,N,N,24.99,,N,,N,,N,,,,,,,,,,,,N,N,N
WYK5YKSR2426YJ6ZQZXVOOSI,Succulent Garden,Regular,250334G,,Indoor Plants,Indoor Plants,,,,,unavailable,Physical good,,,,Y,N,N,N,64.99,,N,,N,,N,,,,,,,,,,,,N,N,N
5QEI5QK6TRHQTJXDD3ABVFFK,Summer Sky,Deluxe,qf-bt-002666,"Like sunshine against a clear blue sky, “Summer Sky” blends golden-yellow sunflowers with soft blue hydrangeas in a joyful, high-contrast arrangement. Bursting with energy and charm, this vibrant design is perfect for birthdays, congratulations, or simply adding warmth to any space.

Please note: Floral arrangements may vary slightly depending on seasonal availability. We will always maintain the overall look, feel, and value.",Flowers > Birthday,Flowers > Birthday,,,,,unavailable,Physical good,,,,Y,,,,125.00,,N,,,,,Size,Deluxe,,,,,,,,,,N,N,N
UC4YGE54UBNT6K2SPZCZQWLA,Summer Sky,Premium,qf-bt-002667,,Flowers > Birthday,Flowers > Birthday,,,,,unavailable,Physical good,,,,,,,,160.00,,N,,,,,Size,Premium,,,,,,,,,,N,N,N
STJXP6PTYCM7LLM6JMSCDOUG,Summer Sky,Standard,qf-bt-002665,,Flowers > Birthday,Flowers > Birthday,,,,,unavailable,Physical good,,,,,,,,95.00,,N,,,,,Size,Standard,,,,,,,,,,N,N,N
P4VDI2ZFTBLQ5QG4HTUMEMWH,Sun-Kissed Garden,Deluxe,qf-bt-001852,"A radiant display of soft yellow roses, pale peach carnations, creamy stock, hydrangea, and fresh green berries, artfully arranged in a modern ceramic pot. Perfect for brightening someone’s day with a burst of sunshine and grace.

Please note: Floral arrangements may vary slightly depending on seasonal availability. We will always maintain the overall look, feel, and value.",Flowers > Birthday,Flowers > Birthday,,,,,unavailable,Physical good,,,,Y,,,,115.00,,N,,,,,Size,Deluxe,,,,,,,,,,N,N,N
DYYET3YF5WKHL6LJFXQ2RTGE,Sun-Kissed Garden,Premium,qf-bt-001853,,Flowers > Birthday,Flowers > Birthday,,,,,unavailable,Physical good,,,,,,,,165.00,,N,,,,,Size,Premium,,,,,,,,,,N,N,N
GDBO2CQJJP5BTHXNM6L3HARM,Sun-Kissed Garden,Standard,qf-bt-001851,,Flowers > Birthday,Flowers > Birthday,,,,,unavailable,Physical good,,,,,,,,85.00,,N,,,,,Size,Standard,,,,,,,,,,N,N,N
BKHYYAGEZX22DMIGF3UEWDR6,Sunbeam,"Deluxe, Bouquet",qf-an-001381,"Brighten any space with this sunny burst of happiness. Featuring cheerful yellow gerbera daisies, petite spray roses, creamy white stock, and classic chrysanthemums, “Sunbeam” is a warm, joyful arrangement perfect for birthdays, get-wells, or just because.

Available in Standard, Deluxe, and Premium sizes
Each size includes more stems for a fuller, more dramatic look.",Flowers > Anniversary,Flowers > Anniversary,,,,,unavailable,Physical good,,,,Y,,,,70.00,,N,,,,,Size,Deluxe,Style,Bouquet,,,,,,,,N,N,N
47VO5XNJ45YZPQQ2CUY2QFHJ,Sunbeam,"Deluxe, Vase Arrangement",qf-an-001382,,Flowers > Anniversary,Flowers > Anniversary,,,,,unavailable,Physical good,,,,,,,,85.00,,N,,,,,Size,Deluxe,Style,Vase Arrangement,,,,,,,,N,N,N
P7C3GZ7D5EAU2HDS3PGFQU6D,Sunbeam,"Premium, Bouquet",qf-an-001383,,Flowers > Anniversary,Flowers > Anniversary,,,,,unavailable,Physical good,,,,,,,,90.00,,N,,,,,Size,Premium,Style,Bouquet,,,,,,,,N,N,N
YJR4YRXSAV2LKDNLPXAKDUA5,Sunbeam,"Premium, Vase Arrangement",qf-an-001384,,Flowers > Anniversary,Flowers > Anniversary,,,,,unavailable,Physical good,,,,,,,,105.00,,N,,,,,Size,Premium,Style,Vase Arrangement,,,,,,,,N,N,N
4USFCKCZ5TZQZLIRUK7GCCRI,Sunbeam,"Standard, Bouquet",qf-an-001379,,Flowers > Anniversary,Flowers > Anniversary,,,,,unavailable,Physical good,,,,,,,,50.00,,N,,,,,Size,Standard,Style,Bouquet,,,,,,,,N,N,N
4S47YXORHJNZP2RS3PTZMZSC,Sunbeam,"Standard, Vase Arrangement",qf-an-001380,,Flowers > Anniversary,Flowers > Anniversary,,,,,unavailable,Physical good,,,,,,,,65.00,,N,,,,,Size,Standard,Style,Vase Arrangement,,,,,,,,N,N,N
PKJ4RVMTI6IMXSXF5I3EB7VB,Sunbeam Low,Deluxe,qf-an-004154,"“Sunbeam Low” is a compact burst of sunshine designed to brighten any corner. With vibrant yellow mums, delicate white spray stock, and soft golden filler, this arrangement is both joyful and contemporary. Designed in a gold ceramic vase with a low silhouette, it’s a go-to for everyday gifting, hospitality gestures, or small-space styling.

Available in Standard, Deluxe, and Premium sizes. Each size includes more stems for a fuller, more dramatic look.

Perfect for: Housewarming, Birthdays, Thank You, Just Because

Vase Included","Flowers > Birthday, Flowers > Congratulations, Flowers > Just Because, Flowers > Thank you, Flowers > Anniversary",Flowers > Anniversary,,,,,unavailable,Physical good,,,,Y,,,,95.00,,N,,,,,Size,Deluxe,,,,,,,,,,N,N,N
ALTQHWVRSXMY2VAXF5SLWFAR,Sunbeam Low,Premium,qf-an-004155,,"Flowers > Birthday, Flowers > Congratulations, Flowers > Just Because, Flowers > Thank you, Flowers > Anniversary",Flowers > Anniversary,,,,,unavailable,Physical good,,,,,,,,120.00,,N,,,,,Size,Premium,,,,,,,,,,N,N,N
JG37NI5E3QNQJSGEHARYQ6AO,Sunbeam Low,Standard,qf-an-004153,,"Flowers > Birthday, Flowers > Congratulations, Flowers > Just Because, Flowers > Thank you, Flowers > Anniversary",Flowers > Anniversary,,,,,unavailable,Physical good,,,,,,,,75.00,,N,,,,,Size,Standard,,,,,,,,,,N,N,N
V6ATFSQKL7YHIRA3YWZF22I5,Sunbeam Low,Deluxe,qf-an-004154,"“Sunbeam Low” is a compact burst of sunshine designed to brighten any corner. With vibrant yellow mums, delicate white spray stock, and soft golden filler, this arrangement is both joyful and contemporary. Designed in a gold ceramic vase with a low silhouette, it’s a go-to for everyday gifting, hospitality gestures, or small-space styling.

Available in Standard, Deluxe, and Premium sizes. Each size includes more stems for a fuller, more dramatic look.

Perfect for: Housewarming, Birthdays, Thank You, Just Because

Vase Included","Flowers > Birthday, Flowers > Congratulations, Flowers > Just Because, Flowers > Thank you, Flowers > Anniversary",Flowers > Anniversary,,,,,unavailable,Physical good,,,,Y,,,,95.00,,N,,,,,Size,Deluxe,,,,,,,,,,N,N,N
AEVP52P5FRCN7U6KYMGKZYMW,Sunbeam Low,Premium,qf-an-004155,,"Flowers > Birthday, Flowers > Congratulations, Flowers > Just Because, Flowers > Thank you, Flowers > Anniversary",Flowers > Anniversary,,,,,unavailable,Physical good,,,,,,,,120.00,,N,,,,,Size,Premium,,,,,,,,,,N,N,N
F5IVKLSNJSOCM23ZACIR4A6Q,Sunbeam Low,Standard,qf-an-004153,,"Flowers > Birthday, Flowers > Congratulations, Flowers > Just Because, Flowers > Thank you, Flowers > Anniversary",Flowers > Anniversary,,,,,unavailable,Physical good,,,,,,,,75.00,,N,,,,,Size,Standard,,,,,,,,,,N,N,N
4SLKXG5M3CTWJNNOADTSNVAY,Sunbeckia,Regular,V867754,,Outdoor Plant,Outdoor Plant,,,,,unavailable,Physical good,,,,N,N,N,N,8.99,,N,,N,,N,,,,,,,,,,,,N,N,N
DLKTBTYOET6TO3MCL73IBOQO,Sunflower,Regular,M228781,,Flowers,Flowers,,,,,,Physical good,,,,N,N,N,N,5.00,,N,,N,,N,,,,,,,,-204,,,,N,N,N
SVDPOZUHBPF5JY4ULNAHV35F,Sunflower Bouquet,"Deluxe, Bouquet",qf-bt-002635,"Bright, bold, and full of warmth, “Golden Hour” is a sunshine-infused bouquet of golden sunflowers with lush green foliage. Whether gifted to celebrate, uplift, or simply say hello, this arrangement radiates happiness in every stem. Choose between a hand-tied bouquet or a ready-to-display vase version.

Available in Standard, Deluxe, and Premium sizes
Each size includes more stems for a fuller, more dramatic look.",Flowers > Birthday,Flowers > Birthday,,,,,unavailable,Physical good,,,,Y,,,,75.00,,N,,,,,Size,Deluxe,Style,Bouquet,,,,,,,,N,N,N
J4MSJOX6GCC7GFEXIS2TKDWA,Sunflower Bouquet,"Deluxe, Vase Arrangement",qf-bt-002636,,Flowers > Birthday,Flowers > Birthday,,,,,unavailable,Physical good,,,,,,,,90.00,,N,,,,,Size,Deluxe,Style,Vase Arrangement,,,,,,,,N,N,N
ATMTAYWQI2URONNWPD42Z7X7,Sunflower Bouquet,"Premium, Bouquet",qf-bt-002637,,Flowers > Birthday,Flowers > Birthday,,,,,unavailable,Physical good,,,,,,,,100.00,,N,,,,,Size,Premium,Style,Bouquet,,,,,,,,N,N,N
BWBABAEG45BRWKIYLC64JPRI,Sunflower Bouquet,"Premium, Vase Arrangement",qf-bt-002638,,Flowers > Birthday,Flowers > Birthday,,,,,unavailable,Physical good,,,,,,,,120.00,,N,,,,,Size,Premium,Style,Vase Arrangement,,,,,,,,N,N,N
S6DEYPNDWBOYLBBX5GGATJMH,Sunflower Bouquet,"Standard, Bouquet",qf-bt-002633,,Flowers > Birthday,Flowers > Birthday,,,,,unavailable,Physical good,,,,,,,,50.00,,N,,,,,Size,Standard,Style,Bouquet,,,,,,,,N,N,N
CPCNPK3SAZKFWEDNUMF2QTBE,Sunflower Bouquet,"Standard, Vase Arrangement",qf-bt-002634,,Flowers > Birthday,Flowers > Birthday,,,,,unavailable,Physical good,,,,,,,,65.00,,N,,,,,Size,Standard,Style,Vase Arrangement,,,,,,,,N,N,N
DZ6VHQSZMTLTUPULKU6RPS5R,Sunlit Meadow Basket,Sunlit Meadow Basket,qf-fl-005467,"The Sunlit Meadow Basket is designed to bring instant warmth and positivity into any space. This lush arrangement features vibrant golden sunflowers arranged organically in a woven basket, paired with flowing eucalyptus and seasonal greenery for movement, texture, and freshness. The combination creates a natural, meadow-inspired look—effortless, abundant, and full of life.

This is an ideal gift for birthdays, thank-yous, congratulations, housewarmings, or simply brightening someone’s week. Its approachable style works beautifully in homes, offices, restaurants, and event settings. The woven basket adds an earthy, rustic finish that complements both modern and classic interiors.

Every Sunlit Meadow Basket is hand-designed by Quinn Florist using premium stems and long-lasting greens for maximum impact and longevity. The arrangement is structured to look full from all angles, making it suitable for a table centerpiece or entryway display.",Flowers,Flowers,,,,,unavailable,Physical good,,,,,,,,125.00,,N,,,,,,,,,,,,,,,,N,N,N
WVBSP6NVVS3LHUBASKHRZHWP,Sunrise Romance,Deluxe,qf-an-001305,"Celebrate love, light, and color with Sunrise Romance, a radiant yellow and purple mixed flower arrangement designed to uplift any moment. This striking bouquet combines golden gerbera daisies, lavender roses, hydrangea, and lush greenery, artfully balanced with accents of purple stock and soft foliage for texture and movement.

Each yellow and purple mixed flower arrangement is handcrafted by the floral designers at Quinn Florist in Astoria using only the freshest seasonal blooms. The vivid contrast of sunny yellow and royal purple creates a romantic yet modern feel that’s perfect for birthdays, anniversaries, or simply brightening someone’s day.

Presented in a clear glass vase, Sunrise Romance embodies warmth, elegance, and sophistication in every detail. Ideal for home décor or gifting, this colorful bouquet brings a touch of joy and serenity to any space. Available for same-day delivery throughout Astoria, Long Island City, and the greater NYC area.

Available in Standard, Deluxe, and Premium sizes
Each size includes more stems for a fuller, more dramatic look.",Flowers > Anniversary,Flowers > Anniversary,,,,,unavailable,Physical good,,,,Y,,,,89.99,,N,,,,,Size,Deluxe,,,,,,,,,,N,N,N
ZTK65KHRP3EIHF2HPHU37ODK,Sunrise Romance,Premium,qf-an-001306,,Flowers > Anniversary,Flowers > Anniversary,,,,,unavailable,Physical good,,,,,,,,109.99,,N,,,,,Size,Premium,,,,,,,,,,N,N,N
H7K4JFGGMH6WLQIW6POHR5SV,Sunrise Romance,Standard,qf-an-001304,,Flowers > Anniversary,Flowers > Anniversary,,,,,unavailable,Physical good,,,,,,,,74.99,,N,,,,,Size,Standard,,,,,,,,,,N,N,N
NHDKURAHJZLZX2QEYVAU66FB,Sunset Charm,Deluxe,qf-an-003069,"Our Sunset Charm Vase Arrangement is a stunning centerpiece that blends warmth and elegance. Featuring a rich mix of orange and coral-toned roses, delicate baby’s breath, and fresh white hydrangeas, this design is accented with soft dusty miller leaves for a textured, modern finish. Designed in a chic cube vase, this arrangement is perfect for brightening any space or gifting for birthdays, anniversaries, or simply “just because.”",Flowers > Anniversary,Flowers > Anniversary,,,,,unavailable,Physical good,,,,Y,,,,115.00,,N,,,,,Size,Deluxe,,,,,,,,,,N,N,N
UJUGWOF5LPRDXSET3ONQ6K36,Sunset Charm,Premium,qf-an-003070,,Flowers > Anniversary,Flowers > Anniversary,,,,,unavailable,Physical good,,,,,,,,145.00,,N,,,,,Size,Premium,,,,,,,,,,N,N,N
5EQAZYVTCQC5LWI3W2LMUTBX,Sunset Charm,Standard,qf-an-003068,,Flowers > Anniversary,Flowers > Anniversary,,,,,unavailable,Physical good,,,,,,,,85.00,,N,,,,,Size,Standard,,,,,,,,,,N,N,N
UDCY54LB6DDOK5E4JYO6KBVK,Sunshine Serenade,Sunshine Serenade,qf-an-004243,"Sunshine Serenade by Quinn Florist is a vibrant celebration of color and joy — a perfect way to share warmth, positivity, and happiness. This premium flower arrangement features a playful mix of gerbera daisies, hydrangeas, ranunculus, and stock in a palette of bright orange, pink, lavender, blue, and yellow. Designed in a clear glass vase with a chic gold honeycomb base, it’s the perfect blend of modern elegance and garden-fresh charm.

Each bloom is hand-selected for its freshness and brilliance, ensuring that Sunshine Serenade remains lively and full of texture from every angle. Whether you’re sending it for a birthday, a “get well soon” wish, or simply to say “thinking of you,” this arrangement delivers pure delight.

Handcrafted in Astoria, NY, Sunshine Serenade is one of Quinn Florist’s most cheerful and uplifting designs — an instant mood booster for any home or office. Send this colorful floral arrangement today and let someone special know they brighten your world.","Flowers > Congratulations, Flowers > Just Because, Flowers > Thank you, Flowers > Birthday",Flowers > Birthday,,,,,unavailable,Physical good,,,,Y,,,,115.00,,N,,,,,,,,,,,,,,,,N,N,N
QMJMDZEDLGI454QNMIKL43OF,Sweet Harmony,Deluxe,qf-an-004249,"Sweet Harmony by Quinn Florist is a fresh, joyful bouquet that sings with color and softness. This charming arrangement features pink roses, white daisies, lavender asters, and lively green button mums — a delightful blend that evokes the feeling of a bright spring morning. Finished with a lilac ribbon and presented in a timeless clear glass vase, it’s both playful and elegant.

Each flower in Sweet Harmony is carefully chosen for its beauty and longevity, ensuring the bouquet stays fresh and radiant for days. The pink roses add a touch of romance, while the daisies bring innocence and cheer, making this design perfect for birthdays, celebrations, or simply to say “I’m thinking of you.”

Handcrafted in Astoria, NY, by Quinn Florist, Sweet Harmony embodies our signature style: natural, vibrant, and full of heart. Available in three sizes — Standard, Deluxe, and Premium — this bouquet makes a meaningful gift for any occasion and any recipient who could use a little extra sunshine.","Flowers > Birthday, Flowers > Congratulations, Flowers > Just Because, Flowers > Thank you, Flowers > Weddings &amp; Events, Flowers > Anniversary",Flowers > Anniversary,,,,,unavailable,Physical good,,,,Y,,,,75.00,,N,,,,,Size,Deluxe,,,,,,,,,,N,N,N
MQHMW6PIDYPXHBZZ3D57K6HE,Sweet Harmony,Premium,qf-an-004249,,"Flowers > Birthday, Flowers > Congratulations, Flowers > Just Because, Flowers > Thank you, Flowers > Weddings &amp; Events, Flowers > Anniversary",Flowers > Anniversary,,,,,unavailable,Physical good,,,,,,,,90.00,,N,,,,,Size,Premium,,,,,,,,,,N,N,N
D3GZFD3YMXAS5LF23BSTNLHB,Sweet Harmony,Standard,qf-an-004249,,"Flowers > Birthday, Flowers > Congratulations, Flowers > Just Because, Flowers > Thank you, Flowers > Weddings &amp; Events, Flowers > Anniversary",Flowers > Anniversary,,,,,unavailable,Physical good,,,,,,,,60.00,,N,,,,,Size,Standard,,,,,,,,,,N,N,N
WII7VWQL2BCRJHZ6BZICGML4,Sweet Harmony,Deluxe,qf-an-004249,"Sweet Harmony by Quinn Florist is a fresh, joyful bouquet that sings with color and softness. This charming arrangement features pink roses, white daisies, lavender asters, and lively green button mums — a delightful blend that evokes the feeling of a bright spring morning. Finished with a lilac ribbon and presented in a timeless clear glass vase, it’s both playful and elegant.

Each flower in Sweet Harmony is carefully chosen for its beauty and longevity, ensuring the bouquet stays fresh and radiant for days. The pink roses add a touch of romance, while the daisies bring innocence and cheer, making this design perfect for birthdays, celebrations, or simply to say “I’m thinking of you.”

Handcrafted in Astoria, NY, by Quinn Florist, Sweet Harmony embodies our signature style: natural, vibrant, and full of heart. Available in three sizes — Standard, Deluxe, and Premium — this bouquet makes a meaningful gift for any occasion and any recipient who could use a little extra sunshine.","Flowers > Birthday, Flowers > Congratulations, Flowers > Just Because, Flowers > Thank you, Flowers > Weddings &amp; Events, Flowers > Anniversary",Flowers > Anniversary,,,,,unavailable,Physical good,,,,Y,,,,75.00,,N,,,,,Size,Deluxe,,,,,,,,,,N,N,N
66SUCKRKWE7UOFZMHJATQNUJ,Sweet Harmony,Premium,qf-an-004249,,"Flowers > Birthday, Flowers > Congratulations, Flowers > Just Because, Flowers > Thank you, Flowers > Weddings &amp; Events, Flowers > Anniversary",Flowers > Anniversary,,,,,unavailable,Physical good,,,,,,,,90.00,,N,,,,,Size,Premium,,,,,,,,,,N,N,N
F3ZXVPSZUGR2CHAQO2LBSDM5,Sweet Harmony,Standard,qf-an-004249,,"Flowers > Birthday, Flowers > Congratulations, Flowers > Just Because, Flowers > Thank you, Flowers > Weddings &amp; Events, Flowers > Anniversary",Flowers > Anniversary,,,,,unavailable,Physical good,,,,,,,,60.00,,N,,,,,Size,Standard,,,,,,,,,,N,N,N
D3BN2G4JDUHU6CSGU6G5M22A,Sym Hanging Bowl,Regular,N556663,,Vases/Pots,Vases/Pots,,,,,unavailable,Physical good,,,,N,N,N,N,48.00,,N,,N,,N,,,,,,,,,,,,N,N,N
TOARFSXRN6JGKJ3XCAUX3ZUQ,Tabletop Fraser Fir Christmas Tree,Tabletop Fraser Fir Christmas Tree,qf--005310,"The Tabletop Fraser Fir Christmas Tree is the ideal small-space holiday accent, dense, fragrant, and perfectly proportioned for apartments, offices, and gift-giving. Quinn Florist sources high-quality Fraser firs known for their sturdy branches, deep green needles, and long-lasting freshness. These trees hold ornaments well, maintain their shape throughout the season, and bring the classic Christmas scent you expect from a premium cut fir.

Compact enough for entry tables, countertops, coffee tables, and lobby desks, this tree delivers full holiday impact without taking over the room.

Delivered fresh across NYC, this tabletop Christmas tree is an easy, elegant way to bring the holiday spirit into any space.",Christmas shop,Christmas shop,,,,,unavailable,Physical good,,,,Y,,,,50.00,,N,,,,,,,,,,,,,,,,N,N,N
CU35ZBMEBYAQXH6UXJVHJ6OF,Tabletop Fraser Fir Tree,Regular,D888605,,Outdoor Plant,Outdoor Plant,,,,,unavailable,Physical good,,,,N,N,N,N,50.00,,N,,N,,N,,,,,,,,,,,,N,N,N
